scenario,time,subregion,management,level,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units
SSP5,date=2022-10-4T03:04:52-04:00,MissouriR,RFD,lo,-4.58639,-2.83227,-1.95521,-2.75E+00,-3.12E+00,-3.31E+00,-3.05E+00,-3.26E+00,-2.47E+00,-9.74E-01,1.74E-01,1.06E+00,1.37E+00,1.70E+00,2.13E+00,1.86E+00,1.43E+00,1.07E+00,7.93E-01,5.95E-01,3.55E-01,6.79E-02,-2.00E-01,-4.77E-01,-0.885787,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRN,IRR,hi,-0.0739927,-0.0458722,-0.031812,-3.21E-02,-3.20E-02,-3.19E-02,3.83E-03,1.00E-02,-2.04E-02,-1.22E-02,-6.66E-03,-2.78E-03,-4.78E-03,-1.06E-02,-6.40E-03,-7.28E-03,-9.13E-04,3.31E-03,7.48E-03,6.54E-03,3.69E-03,2.56E-03,3.37E-03,6.23E-03,0.0121128,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRN,IRR,lo,-0.0739927,-0.0458722,-0.031812,-3.21E-02,-3.20E-02,-3.19E-02,3.83E-03,1.00E-02,5.65E-03,1.61E-02,2.34E-02,2.86E-02,2.69E-02,2.75E-02,2.91E-02,2.32E-02,1.70E-02,1.29E-02,9.45E-03,7.16E-03,4.69E-03,2.01E-03,-3.16E-04,-2.68E-03,-0.00637777,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRN,RFD,hi,-6.72465,-4.15996,-2.87762,-2.88627,-2.87201,-2.86488,0.300536,0.889116,-3.48017,-3.6214,-3.56435,-4.1381,-4.85212,-5.81302,-5.46086,-3.26323,-1.33268,-0.21357,0.621192,0.659332,0.379513,0.284093,0.421036,0.816827,1.61495,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRN,RFD,lo,-6.72465,-4.15996,-2.87762,-2.88627,-2.87201,-2.86488,0.300536,0.889116,0.154842,1.02808,1.79371,2.39503,2.46113,2.84041,3.21671,2.62464,1.87361,1.36296,0.929609,0.691674,0.462784,1.88E-01,-0.0783118,-0.377391,-0.866209,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRS,IRR,hi,-0.655159,-0.404804,-0.279627,-3.94E-01,-4.47E-01,-4.74E-01,-4.36E-01,-3.39E-01,-3.87E-01,-2.07E-01,-8.89E-02,-2.51E-02,-3.85E-02,-1.23E-01,-1.05E-01,-9.33E-02,-1.56E-02,2.43E-02,7.65E-02,6.89E-02,3.33E-02,1.07E-02,1.02E-02,3.31E-02,0.0698705,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRS,IRR,lo,-0.655159,-0.404804,-0.279627,-3.94E-01,-4.47E-01,-4.74E-01,-4.36E-01,-3.39E-01,-1.13E-01,9.23E-02,2.26E-01,3.02E-01,2.91E-01,2.82E-01,2.84E-01,2.39E-01,1.80E-01,1.31E-01,9.86E-02,7.46E-02,4.43E-02,8.44E-03,-2.33E-02,-5.51E-02,-0.1159,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRS,RFD,hi,-1.56806,-0.967843,-0.667735,-9.35E-01,-1.06E+00,-1.13E+00,-1.04E+00,-8.08E-01,-1.41E+00,-1.23E+00,-1.08E+00,-1.19E+00,-1.37E+00,-1.71E+00,-1.69E+00,-1.00E+00,-4.12E-01,-1.10E-01,1.54E-01,1.72E-01,7.51E-02,1.27E-02,2.05E-02,1.07E-01,0.24657,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,MissppRS,RFD,lo,-1.56806,-0.967843,-0.667735,-9.35E-01,-1.06E+00,-1.13E+00,-1.04E+00,-8.08E-01,-3.77E-01,9.79E-02,4.47E-01,6.67E-01,7.02E-01,7.76E-01,8.49E-01,7.23E-01,5.28E-01,3.72E-01,2.58E-01,1.91E-01,1.17E-01,2.21E-02,-6.98E-02,-1.71E-01,-0.363494,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,NelsonR,IRR,hi,-0.0091924,-0.00568438,-0.00393037,-0.00555638,-0.00630377,-0.00667747,-0.00614794,-0.00452767,-0.005885,-0.00297115,-8.24E-04,0.0013221,0.00108522,-6.40E-05,4.82E-04,2.42E-04,7.62E-04,9.04E-04,0.00154487,0.00147316,8.77E-04,3.05E-04,-2.36E-05,-1.15E-04,-3.25E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,NelsonR,IRR,lo,-0.0091924,-0.00568438,-0.00393037,-0.00555638,-0.00630377,-0.00667747,-0.00614794,-0.00452767,-0.00137227,0.00182498,0.00415083,0.00597216,0.00557994,0.00525359,0.00528897,0.00425434,0.00307616,2.15E-03,1.65E-03,1.32E-03,8.29E-04,2.00E-04,-3.99E-04,-1.05E-03,-2.23E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,NelsonR,RFD,hi,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-1.09E+00,-8.00E-01,-5.38E-01,-2.89E-01,-3.55E-01,-5.64E-01,-4.71E-01,-2.43E-01,-1.48E-02,8.17E-02,2.31E-01,2.38E-01,1.44E-01,5.01E-02,-2.80E-03,-1.38E-02,-0.041322,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,NelsonR,RFD,lo,-1.33557,-0.824566,-0.569066,-7.98E-01,-9.07E-01,-9.61E-01,-8.87E-01,-6.55E-01,-2.55E-01,1.99E-01,5.51E-01,8.34E-01,8.05E-01,7.94E-01,8.23E-01,6.74E-01,4.84E-01,3.35E-01,2.47E-01,1.95E-01,1.24E-01,2.94E-02,-6.33E-02,-1.67E-01,-0.355243,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,OhioR,IRR,hi,-0.0213649,-0.0132189,-0.00914597,-1.30E-02,-1.47E-02,-1.56E-02,-1.43E-02,-7.20E-03,-1.16E-02,-6.35E-03,-2.89E-03,-9.81E-04,-1.65E-03,-4.07E-03,-2.78E-03,-2.71E-03,-3.75E-04,9.71E-04,2.50E-03,2.15E-03,9.84E-04,3.14E-04,3.17E-04,1.05E-03,0.00276549,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,OhioR,IRR,lo,-0.0213649,-0.0132189,-0.00914597,-1.30E-02,-1.47E-02,-1.56E-02,-1.43E-02,-7.20E-03,-2.61E-03,3.47E-03,7.51E-03,9.85E-03,9.31E-03,9.21E-03,9.68E-03,7.95E-03,5.92E-03,4.38E-03,3.24E-03,2.41E-03,1.43E-03,3.20E-04,-6.82E-04,-1.70E-03,-3.27E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,OhioR,RFD,hi,-3.24149,-2.00254,-1.38306,-1.94597,-2.20992,-2.3419,-2.15817,-1.09444,-2.71216,-2.42394,-2.1522,-2.39074,-2.8058,-3.46396,-3.29279,-1.94922,-0.792538,-0.163537,0.341419,0.357847,0.158369,0.0457142,0.0675719,0.244885,0.643101,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,OhioR,RFD,lo,-3.24149,-2.00254,-1.38306,-1.94597,-2.20992,-2.3419,-2.15817,-1.09444,-0.607597,0.279201,0.948671,1.37976,1.4245,1.59936,1.80817,1.50938,1.08951,0.778873,0.534377,0.390539,0.239612,0.0528857,-0.130495,-0.334465,-0.66436,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,RioGrande,IRR,hi,-0.00219771,-0.00135517,-9.34E-04,-0.00130177,-0.00148127,-0.00157102,-0.00145025,-0.00155081,-0.00236918,-1.93E-03,-1.64E-03,-1.14E-03,-9.70E-04,-1.34E-03,-1.08E-03,-1.22E-03,-6.96E-04,-3.45E-04,9.57E-05,1.53E-04,4.39E-05,2.49E-05,1.20E-04,3.59E-04,8.09E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,RioGrande,IRR,lo,-0.00219771,-0.00135517,-9.34E-04,-0.00130177,-0.00148127,-0.00157102,-0.00145025,-0.00155081,-0.00140658,-8.25E-04,-4.00E-04,6.45E-05,2.13E-04,1.69E-04,3.54E-04,2.12E-04,2.23E-04,2.02E-04,2.47E-04,2.16E-04,1.18E-04,1.93E-05,-4.64E-05,-7.65E-05,-9.88E-05,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,RioGrande,RFD,hi,-3.36E-04,-2.08E-04,-1.43E-04,-2.01E-04,-2.28E-04,-2.42E-04,-2.23E-04,-2.39E-04,-4.12E-04,-3.71E-04,-3.45E-04,-3.00E-04,-2.94E-04,-3.76E-04,-3.44E-04,-2.99E-04,-1.67E-04,-8.46E-05,5.48E-06,2.03E-05,3.00E-06,1.40E-06,2.01E-05,6.49E-05,1.49E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,RioGrande,RFD,lo,-3.36E-04,-2.08E-04,-1.43E-04,-2.01E-04,-2.28E-04,-2.42E-04,-2.23E-04,-2.39E-04,-2.27E-04,-1.40E-04,-7.35E-05,-1.55E-06,2.44E-05,2.49E-05,6.00E-05,4.32E-05,4.24E-05,3.65E-05,4.03E-05,3.46E-05,1.92E-05,2.83E-06,-9.31E-06,-1.70E-05,-2.59E-05,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TennR,IRR,hi,-4.50E-04,-2.78E-04,-1.92E-04,-2.70E-04,-3.07E-04,-3.25E-04,-2.99E-04,-3.21E-04,-4.67E-04,-3.69E-04,-2.96E-04,-2.70E-04,-2.80E-04,-3.69E-04,-3.30E-04,-2.47E-04,-1.05E-04,-2.72E-05,5.24E-05,5.25E-05,1.89E-05,3.91E-07,3.88E-06,3.46E-05,1.06E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TennR,IRR,lo,-4.50E-04,-2.78E-04,-1.92E-04,-2.70E-04,-3.07E-04,-3.25E-04,-2.99E-04,-3.21E-04,-2.63E-04,-1.32E-04,-3.06E-05,2.41E-05,3.26E-05,2.87E-05,6.51E-05,8.97E-05,9.44E-05,8.30E-05,7.74E-05,6.16E-05,3.41E-05,3.32E-06,-2.27E-05,-4.48E-05,-7.24E-05,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TennR,RFD,hi,-0.131852,-0.0813755,-0.0561375,-7.86E-02,-8.94E-02,-9.47E-02,-8.74E-02,-9.35E-02,-1.79E-01,-1.76E-01,-1.70E-01,-1.94E-01,-2.19E-01,-2.70E-01,-2.68E-01,-1.69E-01,-7.85E-02,-2.95E-02,1.20E-02,1.66E-02,5.23E-03,-8.61E-04,1.69E-03,1.54E-02,0.0466345,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TennR,RFD,lo,-0.131852,-0.0813755,-0.0561375,-7.86E-02,-8.94E-02,-9.47E-02,-8.74E-02,-9.35E-02,-8.59E-02,-4.98E-02,-1.79E-02,1.22E-03,9.67E-03,1.85E-02,3.70E-02,4.26E-02,3.81E-02,3.06E-02,2.50E-02,1.94E-02,1.13E-02,1.22E-03,-8.14E-03,-1.74E-02,-3.06E-02,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TexasCst,IRR,hi,-0.0462732,-0.0286559,-0.0198473,-0.0282565,-0.0320098,-0.0338865,-0.0311579,-0.0334558,-0.0443988,-0.027843,-1.40E-02,-9.08E-04,-0.00258612,-0.00968001,-0.00223784,-0.00215345,3.28E-03,5.73E-03,0.0116048,0.011858,8.38E-03,0.00525245,0.00381144,0.00394187,0.00350304,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TexasCst,IRR,lo,-0.0462732,-0.0286559,-0.0198473,-0.0282565,-0.0320098,-0.0338865,-0.0311579,-0.0334558,-0.023443,-5.23E-03,0.00978264,0.0208619,0.0186082,0.0168604,0.021131,0.0191772,0.0155222,0.012,0.0112441,0.0102116,0.00736656,0.00371094,4.80E-04,-0.00277898,-0.00919317,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TexasCst,RFD,hi,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-7.92E-02,-6.30E-02,-4.62E-02,-3.55E-02,-4.32E-02,-5.86E-02,-4.78E-02,-2.67E-02,-6.19E-03,3.86E-03,1.75E-02,1.99E-02,1.44E-02,9.10E-03,6.76E-03,7.35E-03,0.00719999,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,TexasCst,RFD,lo,-0.0689825,-0.0425999,-0.0294087,-4.13E-02,-4.69E-02,-4.97E-02,-4.58E-02,-4.91E-02,-3.78E-02,-1.19E-02,1.09E-02,2.77E-02,2.59E-02,2.57E-02,3.38E-02,3.18E-02,2.54E-02,1.93E-02,1.72E-02,1.54E-02,1.12E-02,5.56E-03,3.01E-04,-5.27E-03,-0.0160557,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRN,IRR,hi,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.00297104,-0.00341918,-0.00380949,-2.53E-03,-1.94E-03,-2.10E-03,-1.83E-03,-1.51E-03,-8.64E-04,-4.82E-04,-1.17E-05,8.68E-05,-2.27E-05,-1.00E-04,-8.17E-05,7.54E-05,3.26E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRN,IRR,lo,-0.00129792,-8.00E-04,-5.51E-04,-7.65E-04,-8.71E-04,-9.24E-04,-8.54E-04,-9.12E-04,-0.00147535,-0.00124192,-9.42E-04,-1.96E-04,1.34E-04,2.62E-04,4.31E-04,3.61E-04,2.88E-04,2.02E-04,1.65E-04,1.16E-04,2.94E-05,-7.56E-05,-1.70E-04,-2.53E-04,-3.75E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRN,RFD,hi,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-2.05E-03,-2.31E-03,-2.53E-03,-1.66E-03,-1.26E-03,-1.37E-03,-1.18E-03,-9.95E-04,-5.73E-04,-3.21E-04,-2.64E-06,6.27E-05,-1.42E-05,-6.88E-05,-5.67E-05,5.06E-05,2.22E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRN,RFD,lo,-9.40E-04,-5.79E-04,-3.99E-04,-5.54E-04,-6.31E-04,-6.69E-04,-6.18E-04,-6.61E-04,-1.05E-03,-8.85E-04,-6.80E-04,-1.50E-04,8.22E-05,1.65E-04,2.84E-04,2.37E-04,1.93E-04,1.37E-04,1.16E-04,8.28E-05,2.05E-05,-5.44E-05,-1.20E-04,-1.77E-04,-2.60E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRS,IRR,hi,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-1.05E-03,-1.20E-03,-1.35E-03,-9.42E-04,-7.60E-04,-8.31E-04,-7.44E-04,-5.92E-04,-3.31E-04,-1.70E-04,1.59E-05,6.64E-05,4.43E-05,3.53E-05,6.08E-05,1.33E-04,2.21E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRS,IRR,lo,-2.67E-04,-1.69E-04,-1.20E-04,-4.42E-04,-5.97E-04,-6.75E-04,-4.55E-04,-3.79E-04,-5.63E-04,-4.82E-04,-3.93E-04,-1.47E-04,-3.50E-05,1.04E-05,7.29E-05,7.61E-05,7.40E-05,6.16E-05,6.09E-05,5.26E-05,3.06E-05,3.58E-06,-1.82E-05,-3.51E-05,-6.94E-05,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRS,RFD,hi,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.82E-05,-1.81E-05,-1.86E-05,-1.24E-05,-9.61E-06,-1.08E-05,-9.33E-06,-8.36E-06,-4.80E-06,-2.50E-06,4.14E-07,1.17E-06,7.38E-07,5.35E-07,9.23E-07,2.10E-06,3.53E-06,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaColoRS,RFD,lo,-5.92E-06,-3.74E-06,-2.66E-06,-9.66E-06,-1.31E-05,-1.48E-05,-1.01E-05,-8.32E-06,-1.15E-05,-9.66E-06,-8.15E-06,-3.35E-06,-1.22E-06,-6.78E-07,4.73E-07,6.37E-07,9.46E-07,9.38E-07,1.20E-06,1.12E-06,6.63E-07,1.31E-07,-2.47E-07,-4.56E-07,-9.66E-07,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstE,IRR,hi,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-1.16E-02,-6.30E-03,-2.57E-03,-4.83E-04,-1.02E-03,-3.52E-03,-2.84E-03,-2.64E-03,-5.72E-04,4.02E-04,1.70E-03,1.26E-03,1.41E-06,-8.98E-04,-1.20E-03,-8.08E-04,4.35E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstE,IRR,lo,-0.0153969,-0.00950896,-0.00656497,-9.22E-03,-1.05E-02,-1.11E-02,-1.02E-02,-1.10E-02,-4.90E-03,1.11E-03,5.24E-03,7.54E-03,7.13E-03,6.53E-03,6.74E-03,5.59E-03,4.30E-03,3.11E-03,2.34E-03,1.59E-03,5.91E-04,-5.12E-04,-1.49E-03,-2.41E-03,-3.73E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstE,RFD,hi,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-5.05E-01,-4.19E-01,-3.42E-01,-3.56E-01,-4.19E-01,-5.46E-01,-5.35E-01,-3.26E-01,-1.34E-01,-3.91E-02,4.45E-02,3.97E-02,-7.30E-03,-4.14E-02,-5.08E-02,-3.03E-02,0.029284,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstE,RFD,lo,-0.47633,-0.293908,-0.202698,-2.83E-01,-3.22E-01,-3.42E-01,-3.15E-01,-3.37E-01,-1.83E-01,-2.94E-03,1.34E-01,2.16E-01,2.23E-01,2.33E-01,2.61E-01,2.20E-01,1.63E-01,1.14E-01,7.92E-02,5.32E-02,2.22E-02,-1.46E-02,-4.96E-02,-8.61E-02,-0.14184,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstNE,IRR,hi,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-1.50E-06,-7.57E-07,-3.23E-07,1.67E-07,2.83E-07,6.93E-08,1.63E-07,-3.75E-08,2.92E-08,4.76E-08,1.79E-07,1.59E-07,3.59E-08,-8.55E-08,-1.59E-07,-1.69E-07,-1.92E-07,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstNE,IRR,lo,-1.49E-06,-9.26E-07,-6.44E-07,-8.68E-07,-9.78E-07,-1.03E-06,-9.69E-07,-1.03E-06,-7.18E-07,-3.50E-08,3.97E-07,7.19E-07,7.31E-07,6.34E-07,6.45E-07,5.02E-07,3.84E-07,2.66E-07,2.16E-07,1.49E-07,4.13E-08,-8.54E-08,-2.00E-07,-3.03E-07,-4.70E-07,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstNE,RFD,hi,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-1.01E-03,-9.29E-04,-9.93E-04,-1.80E-03,-1.28E-03,-9.54E-04,-6.84E-04,-6.72E-04,-9.99E-04,-9.08E-04,-6.26E-04,-2.60E-04,-9.26E-05,1.54E-04,1.66E-04,2.72E-05,-1.16E-04,-1.99E-04,-2.00E-04,-2.14E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstNE,RFD,lo,-0.00140491,-8.67E-04,-5.97E-04,-8.34E-04,-9.49E-04,-0.00100638,-9.29E-04,-9.93E-04,-7.65E-04,-1.24E-04,3.07E-04,6.23E-04,6.61E-04,6.20E-04,6.71E-04,5.58E-04,4.24E-04,2.92E-04,2.20E-04,1.47E-04,4.13E-05,-8.69E-05,-2.07E-04,-3.25E-04,-5.13E-04,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstSE,IRR,hi,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0748647,-0.0503274,-3.41E-02,-0.0202149,-0.0197628,-0.0323653,-0.0262585,-2.35E-02,-8.17E-03,-1.84E-04,0.00976854,0.00860056,0.00250391,-0.00133354,-1.49E-03,0.00262681,0.0106836,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstSE,IRR,lo,-0.0823673,-0.0509142,-0.0351876,-0.0496482,-0.0563492,-0.0596997,-0.0549865,-0.0589366,-0.0386595,-0.0104155,0.00925711,0.0218492,0.0219939,0.0199493,0.0234695,0.0224593,0.0196384,0.015524,0.0132872,0.0100183,0.00499029,-5.84E-04,-0.00518623,-9.13E-03,-1.57E-02,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstSE,RFD,hi,-1.17908,-0.727478,-0.501677,-0.701362,-0.797575,-0.845681,-0.780282,-0.834808,-1.37648,-1.2129,-1.07775,-1.12426,-1.26216,-1.59171,-1.55158,-0.99243,-0.43881,-0.148623,0.115027,0.129244,0.0298648,-0.032944,-0.0272314,0.0615682,0.233402,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaCstSE,RFD,lo,-1.17908,-0.727478,-0.501677,-7.01E-01,-0.797575,-0.845681,-7.80E-01,-8.35E-01,-0.620132,-0.235688,0.0601133,0.250788,0.289952,0.325073,0.425609,0.419124,0.346688,0.263235,2.06E-01,1.53E-01,8.05E-02,-6.30E-03,-8.46E-02,-1.61E-01,-0.290227,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaPacNW,IRR,hi,-0.00759638,-0.00468693,-0.0032322,-4.52E-03,-0.00513897,-0.0054489,-5.03E-03,-0.00537888,-0.0158068,-0.0152997,-0.0151346,-0.00791096,-5.10E-03,-5.81E-03,-4.37E-03,-3.40E-03,-1.51E-03,-5.81E-04,0.001203,0.00158327,8.60E-04,-4.16E-07,-4.94E-04,-4.84E-04,-1.08E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaPacNW,IRR,lo,-0.00759638,-0.00468693,-0.0032322,-4.52E-03,-5.14E-03,-5.45E-03,-5.03E-03,-5.38E-03,-6.79E-03,-3.64E-03,-9.87E-04,2.77E-03,3.82E-03,4.07E-03,4.54E-03,3.64E-03,2.66E-03,1.80E-03,1.36E-03,1.01E-03,4.66E-04,-2.40E-04,-9.07E-04,-1.58E-03,-2.82E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaPacNW,RFD,hi,-0.00914161,-0.00564135,-0.00389122,-0.00544524,-0.00619095,-0.00656381,-0.00605517,-0.00647945,-0.0146905,-0.0114466,-0.00955937,-4.68E-03,-3.15E-03,-4.47E-03,-3.30E-03,-2.80E-03,-1.18E-03,-4.04E-04,0.00128914,0.0016241,8.77E-04,-2.80E-06,-5.16E-04,-5.32E-04,-1.17E-03,MtC/yr
SSP5,date=2022-10-4T03:04:52-04:00,UsaPacNW,RFD,lo,-0.00914161,-0.00564135,-0.00389122,-5.45E-03,-0.00619095,-0.00656381,-6.06E-03,-6.48E-03,-0.00739788,-0.00359947,-8.25E-04,0.00312627,0.00413071,0.00418053,0.00471053,0.00376192,0.00279999,1.92E-03,1.56E-03,1.21E-03,5.64E-04,-2.61E-04,-1.02E-03,-1.75E-03,-3.13E-03,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,ArkWhtRedR,IRR,hi,-0.171337,-0.105872,-0.0731403,-1.03E-01,-1.17E-01,-1.24E-01,-1.14E-01,-1.22E-01,-1.12E-01,-5.75E-02,-3.98E-04,2.72E-02,1.81E-02,5.16E-03,4.50E-02,7.04E-02,1.08E-01,1.17E-01,1.31E-01,1.03E-01,7.06E-02,1.46E-02,-1.03E-03,1.34E-02,-0.0125471,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,ArkWhtRedR,IRR,lo,-0.171337,-0.105872,-0.0731403,-1.03E-01,-1.17E-01,-1.24E-01,-1.14E-01,-1.22E-01,-6.72E-02,-3.51E-03,5.03E-02,8.43E-02,1.11E-01,1.65E-01,2.28E-01,2.73E-01,2.98E-01,2.96E-01,2.60E-01,9.06E-02,1.62E-02,-1.98E-02,-4.70E-02,-6.77E-02,-0.0843712,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,ArkWhtRedR,RFD,hi,-0.58862,-0.363305,-0.250647,-3.51E-01,-3.99E-01,-4.23E-01,-3.90E-01,-4.18E-01,-5.54E-01,-4.57E-01,-2.91E-01,-2.76E-01,-3.60E-01,-4.55E-01,-2.87E-01,6.32E-02,3.80E-01,5.39E-01,6.91E-01,4.69E-01,2.94E-01,3.64E-02,-4.09E-02,2.46E-02,-0.0878007,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,ArkWhtRedR,RFD,lo,-0.58862,-0.363305,-0.250647,-3.51E-01,-3.99E-01,-4.23E-01,-3.90E-01,-4.18E-01,-2.71E-01,-6.29E-02,1.27E-01,2.52E-01,3.78E-01,6.26E-01,9.01E-01,1.07E+00,1.13E+00,1.08E+00,8.82E-01,3.20E-01,6.27E-02,-5.82E-02,-1.56E-01,-2.42E-01,-0.304436,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,California,IRR,hi,-0.0623141,-0.038496,-0.026587,-3.74E-02,-4.25E-02,-4.50E-02,-4.15E-02,-4.44E-02,-9.53E-02,-9.92E-02,-9.62E-02,-3.97E-02,-3.45E-02,-5.79E-02,-5.37E-02,-5.30E-02,-3.31E-02,-1.60E-02,1.95E-02,5.55E-02,2.39E-01,1.25E-01,6.69E-02,5.18E-02,0.0252321,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,California,IRR,lo,-0.0623141,-0.038496,-0.026587,-3.74E-02,-4.25E-02,-4.50E-02,-4.15E-02,-4.44E-02,-4.74E-02,-3.07E-02,-1.41E-02,2.00E-02,3.60E-02,5.45E-02,8.04E-02,1.02E-01,1.22E-01,1.32E-01,1.21E-01,3.80E-02,-2.18E-02,-2.61E-02,-3.13E-02,-3.55E-02,-0.0398812,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,California,RFD,hi,-0.00447253,-0.00275816,-0.00190098,-2.65E-03,-3.02E-03,-3.20E-03,-2.95E-03,-3.16E-03,-4.16E-03,-3.05E-03,-2.03E-03,4.01E-04,4.43E-04,-7.77E-04,-5.44E-04,-1.40E-03,-1.03E-03,-8.58E-04,1.54E-04,2.36E-03,3.83E-03,1.68E-03,1.08E-03,1.78E-03,1.05E-03,MtC/yr
2p6_ref,date=2022-10-4T03:04:51-04:00,California,RFD,lo,-0.00447253,-0.00275816,-0.00190098,-2.65E-03,-3.02E-03,-3.20E-03,-2.95E-03,-0.00315799,-0.00280889,-0.00152833,-4.57E-04,1.63E-03,0.00243663,0.00322141,0.00460262,5.79E-03,7.22E-03,8.30E-03,8.35E-03,2.72E-03,6.33E-04,-6.73E-04,-1.64E-03,-2.26E-03,-2.75E-03,MtC/yr
